galātu_9,rašû,0.004
galātu_9,ramāku,0.004
galātu_9,agû,0.004
galātu_9,qātu,0.003
galātu_9,šēpu,0.003
galātu_9,maqātu,0.003
galātu_9,napāhu,0.003
galātu_9,šakānu,0.003
galātu_9,šahû,0.003
galātu_9,rēšu,0.002
galātu_9,tebû,0.002
galātu_9,hīpu,0.002
galātu_9,ṭiābu,0.002
galātu_9,kašādu,0.002
galātu_9,dâku,0.002
galātu_9,narkabtu,0.002
galātu_9,muhhu,0.001
galātu_9,bītu,0.001
galātu_9,mû,0.001
galātu_9,ūmu,0.001
galātu_9,šarru,0.001
gilittu_10,pirittu_10,0.053
gilittu_10,arurtu,0.043
gilittu_10,ḫūṣu,0.038
gilittu_10,ḫīpu,0.032
gilittu_10,ašuštu,0.031
gilittu_10,nissatu,0.019
gilittu_10,arratu,0.014
gilittu_10,mūšu,0.004
gilittu_10,ṭūbu,0.003
gilittu_10,libbu,0.002
gilittu_10,šakānu,0.002
gilittu_10,ilu,0.001
gilittu_9,pirittu_9,0.044
gilittu_9,šahṭu,0.019
gilittu_9,nakādu,0.017
gilittu_9,māru&&bārû,0.014
gilittu_9,tamītu,0.011
gilittu_9,parādu_9,0.011
gilittu_9,aršu,0.011
gilittu_9,labšu,0.011
gilittu_9,niqittu,0.01
gilittu_9,nashu,0.01
gilittu_9,mūšu,0.01
gilittu_9,gilittu_9,0.008
gilittu_9,ṣubātu,0.008
gilittu_9,palāhu_9,0.007
gilittu_9,ginû,0.007
gilittu_9,kūnu,0.007
gilittu_9,šupêlu,0.006
gilittu_9,šatû,0.005
gilittu_9,enû,0.005
gilittu_9,nahāsu,0.004
gilittu_9,šahāṭu,0.004
gilittu_9,amāru,0.004
gilittu_9,luʾʾû,0.004
gilittu_9,pašāšu,0.004
gilittu_9,rigmu,0.003
gilittu_9,pû,0.003
gilittu_9,ardu,0.003
gilittu_9,akālu,0.003
gilittu_9,adānu,0.002
gilittu_9,ummānu,0.002
kimiltu_10,ridâtu,0.031
kimiltu_10,ištaru,0.009
kimiltu_10,eṭemmu,0.006
kimiltu_10,redû,0.005
kimiltu_10,bāšû,0.005
kimiltu_10,ittu,0.004
kimiltu_10,Marduk,0.003
kimiltu_10,balāṭu,0.003
kimiltu_10,ilu,0.003
kimiltu_10,awīlu,0.002
kimiltu_10,qātu,0.002
kimiltu_12,pašāru,0.011
kimiltu_12,Zappu,0.009
kimiltu_12,wardu,0.007
kimiltu_12,halāqu,0.005
kimiltu_12,amāru,0.004
kimiltu_12,adānu,0.004
kimiltu_12,ilu,0.003
kimiltu_12,šiptu,0.003
kimiltu_12,awīlu,0.002
kimiltu_12,qaqqaru,0.002
kimiltu_12,libbu,0.002
kimiltu_12,ūmu,0.001
kimiltu_9,magir,0.008
kimiltu_9,ūmu,0.005
kimiltu_9,ilu,0.005
kimiltu_9,maqātu,0.003
kimiltu_9,bašû,0.002
kimiltu_9,awīlu,0.002
kimiltu_9,šattu,0.002
kimiltu_9,waṣû,0.002
kimiltu_9,ālu,0.002
kimiltu_9,pānu,0.001
kimiltu_9,alāku,0.001
mugallitu_11,Badnigerimhuluha,0.05
mugallitu_11,zāwiānu,0.024
mugallitu_11,šalhû,0.014
mugallitu_11,šapālu,0.01
mugallitu_11,mehretu,0.009
mugallitu_11,nagbu,0.008
mugallitu_11,uššu,0.006
mugallitu_11,petû,0.006
mugallitu_11,amurru,0.005
mugallitu_11,nindanu,0.004
mugallitu_11,zakāru,0.004
mugallitu_11,mû,0.003
mugallitu_11,abullu,0.003
mugallitu_11,Babili_P,0.002
mugallitu_11,kašādu,0.002
mugallitu_11,šumu,0.002
narāmtu_11,hīrtu,0.022
narāmtu_11,Aya,0.018
narāmtu_11,kallātu,0.014
narāmtu_11,ša&&ēkallu,0.011
narāmtu_11,sekretu,0.01
narāmtu_11,šurbû,0.007
narāmtu_11,akītu,0.006
narāmtu_11,dārītu,0.006
narāmtu_11,qibītu,0.005
narāmtu_11,mūšabu,0.005
narāmtu_11,awû,0.005
narāmtu_11,palû,0.003
narāmtu_11,wašābu,0.003
narāmtu_11,mahru,0.003
narāmtu_11,šuklulu,0.003
narāmtu_11,bēltu,0.003
narāmtu_11,dīnu,0.002
narāmtu_11,Marduk,0.002
narāmtu_11,bītu,0.002
narāmtu_11,kussû,0.002
narāmtu_11,Šamaš,0.002
narāmtu_11,rabû,0.002
narāmtu_11,šipru,0.002
narāmtu_11,bēlūtu,0.002
narāmtu_11,damqu,0.002
narāmtu_11,kânu,0.002
narāmtu_11,ēkallu,0.002
narāmtu_11,ūmu,0.001
narāmtu_11,gimru,0.001
narāmtu_11,bēlu,0.001
narāmu_10,Dumuzi,0.011
narāmu_10,qarāru,0.009
narāmu_10,aplu,0.004
narāmu_10,Enlil,0.003
narāmu_10,ilu,0.002
narāmu_10,ūmu,0.001
narāmu_10,libbu,0.001
narāmu_10,bēlu,0.001
narāmu_11,šahtu_11,0.015
narāmu_11,kašūšu,0.013
narāmu_11,nišītu,0.012
narāmu_11,naʾdu,0.011
narāmu_11,Dagan,0.01
narāmu_11,migru,0.009
narāmu_11,mušerbu,0.009
narāmu_11,Zarpanitu,0.008
narāmu_11,rubû,0.007
narāmu_11,šašmu,0.007
narāmu_11,Ninšiku,0.007
narāmu_11,meṣherūtu,0.007
narāmu_11,iltu,0.007
narāmu_11,kidudû,0.007
narāmu_11,itûtu,0.007
narāmu_11,narāmu_11,0.006
narāmu_11,hišihtu,0.006
narāmu_11,Ištar,0.006
narāmu_11,āhizu,0.006
narāmu_11,šakkanakku,0.006
narāmu_11,šarratu,0.006
narāmu_11,terṣu,0.006
narāmu_11,Tašmetu,0.006
narāmu_11,Aya,0.006
narāmu_11,ridûtu,0.006
narāmu_11,Enlil,0.005
narāmu_11,Aššur,0.005
narāmu_11,muštālu,0.005
narāmu_11,biblu,0.005
narāmu_11,Marduk,0.005
narāmu_12,narāmu_12,0.049
narāmu_12,išallim,0.017
narāmu_12,lalû,0.015
narāmu_12,parāsu,0.011
narāmu_12,Esagil_P,0.009
narāmu_12,šaqû,0.006
narāmu_12,Marduk,0.005
narāmu_12,ṣabātu,0.004
narāmu_12,awīlu,0.004
narāmu_12,ēkallu,0.004
narāmu_12,rēšu,0.004
narāmu_12,šamû,0.003
narāmu_12,epēšu,0.002
narāmu_12,bītu,0.002
narāmu_12,ilu,0.002
narāmu_12,šarru,0.001
narāmu_12,libbu,0.001
narāmu_7,narāmu_7,0.037
narāmu_7,Mami,0.037
narāmu_7,šūpû,0.022
narāmu_7,anuntu,0.017
narāmu_7,rāʾimu_7,0.015
narāmu_7,bukru,0.013
narāmu_7,Dagan,0.012
narāmu_7,muttabbilu,0.011
narāmu_7,Niššiku,0.011
narāmu_7,gašru,0.01
narāmu_7,ṣalālu,0.009
narāmu_7,Igigi,0.007
narāmu_7,puhru,0.007
narāmu_7,zamāru,0.006
narāmu_7,zakāru,0.006
narāmu_7,irtu,0.006
narāmu_7,Enlil,0.005
narāmu_7,wašābu,0.004
narāmu_7,Ea,0.004
narāmu_7,Ninurta,0.004
narāmu_7,qablu,0.004
narāmu_7,qaštu,0.004
narāmu_7,ilu,0.003
narāmu_7,mūšu,0.003
narāmu_7,šiptu,0.003
narāmu_7,šeʾû,0.003
narāmu_7,rapšu,0.003
narāmu_7,tukultu,0.003
narāmu_7,qanû,0.003
narāmu_7,Ištar,0.002
palhu_10,adru_10,0.075
palhu_10,šutadduru_10,0.061
palhu_10,idāti,0.024
palhu_10,ittāti,0.021
palhu_10,lumnu,0.013
palhu_10,ṭehû,0.007
palhu_10,šuttu,0.006
palhu_10,paṭru,0.005
palhu_10,lemnu,0.003
palhu_10,mūšu,0.003
palhu_10,ittu,0.003
palhu_10,qerēbu,0.003
palhu_10,nāru,0.003
palhu_10,bītu,0.002
palhu_10,šemû,0.002
palhu_10,šīru,0.002
palhu_10,balāṭu,0.002
palhu_10,mahāru,0.002
palhu_10,ilu,0.001
palhu_10,amāru,0.001
palhu_10,šakānu,0.001
palhu_11,putuqqu,0.014
palhu_11,wašru,0.011
palhu_11,sissiktu,0.011
palhu_11,emqu,0.011
palhu_11,niqittu,0.01
palhu_11,rāšû,0.009
palhu_11,hiṭītu,0.008
palhu_11,naṣru,0.008
palhu_11,šeʾû,0.007
palhu_11,agû,0.007
palhu_11,zāninu,0.007
palhu_11,ešertu,0.006
palhu_11,Ezida_P,0.006
palhu_11,ilu,0.005
palhu_11,rašû,0.005
palhu_11,šūquru,0.005
palhu_11,šakkanakku,0.005
palhu_11,Ebabbar_P,0.005
palhu_11,mayyālu,0.005
palhu_11,mūšu,0.005
palhu_11,bāšû,0.004
palhu_11,puluhtu_11,0.004
palhu_11,Barsip_P,0.004
palhu_11,narāmu_11,0.004
palhu_11,šittu,0.004
palhu_11,muddišu,0.004
palhu_11,palāhu_11,0.003
palhu_11,uznu,0.003
palhu_11,šalāṭu,0.003
palhu_11,Bel,0.003
palhu_5,Muskaya_E,0.018
palhu_5,ēdēnû,0.009
palhu_5,rahṣu,0.008
palhu_5,pānu,0.006
palhu_5,salāmu,0.006
palhu_5,Urarṭaya_E,0.005
palhu_5,asû,0.005
palhu_5,qabû,0.004
palhu_5,ṣillu,0.004
palhu_5,râbu,0.004
palhu_5,qâlu,0.004
palhu_5,Gimiraya_E,0.004
palhu_5,šarru,0.003
palhu_5,alāku,0.003
palhu_5,ramānu,0.003
palhu_5,bēlu,0.002
palhu_5,kusāpu,0.002
palhu_5,šatû,0.002
palhu_5,muhhu,0.002
palhu_5,pīhātu,0.002
palhu_5,ṣabātu,0.002
palhu_5,sinništu,0.002
palhu_5,birtu,0.002
palhu_5,māru&&šipru,0.002
palhu_5,libbu,0.002
palhu_5,bārtu,0.002
palhu_5,ṭēmu,0.002
palhu_5,šemû,0.002
palhu_5,wadû,0.002
palhu_5,Bel,0.002
palāhu_11,namurratu,0.014
palāhu_11,šitmuru,0.01
palāhu_11,anzillu,0.009
palāhu_11,kakku,0.008
palāhu_11,munehhu,0.008
palāhu_11,wašāru,0.007
palāhu_11,nakādu,0.007
palāhu_11,naquttu,0.007
palāhu_11,Yaudayu_E,0.007
palāhu_11,Gimirayu_E,0.007
palāhu_11,dannu,0.006
palāhu_11,tāhāzu,0.006
palāhu_11,ezēbu,0.006
palāhu_11,ezzu_11,0.006
palāhu_11,wašru,0.006
palāhu_11,mūdû,0.006
palāhu_11,niqittu,0.006
palāhu_11,haṣāṣu,0.006
palāhu_11,ilu,0.005
palāhu_11,lawu,0.005
palāhu_11,napištu,0.005
palāhu_11,Arbakku_P,0.005
palāhu_11,Patinayu_E,0.005
palāhu_11,Til-turahi_P,0.005
palāhu_11,Ana-Aššur-uter-aṣbat_P,0.005
palāhu_11,ilūtu,0.005
palāhu_11,watû,0.005
palāhu_11,wardūtu,0.005
palāhu_11,mušaklilu,0.005
palāhu_11,egû,0.005
palāhu_3,Ber,0.018
palāhu_3,Aššuraya_E,0.007
palāhu_3,zikru,0.006
palāhu_3,ṣehēru,0.006
palāhu_3,nīšu,0.005
palāhu_3,šarrūtu,0.004
palāhu_3,ikribu,0.004
palāhu_3,maṣṣartu,0.003
palāhu_3,naṣāru,0.003
palāhu_3,Aššur,0.003
palāhu_3,Adad,0.003
palāhu_3,ṭuppu,0.003
palāhu_3,šanû,0.003
palāhu_3,Enlil,0.002
palāhu_3,Ištar,0.002
palāhu_3,pû,0.002
palāhu_3,Sin,0.001
palāhu_3,bēlu,0.001
palāhu_3,rabû,0.001
palāhu_3,ilu,0.001
palāhu_3,PERSON,0.0
palāhu_3,šarru,0.0
palāhu_4,rasānu,0.029
palāhu_4,rāsinūtu,0.023
palāhu_4,baṭlu,0.011
palāhu_4,ēribu,0.008
palāhu_4,nuhatimmūtu,0.008
palāhu_4,palāhu_4,0.006
palāhu_4,kurummatu,0.005
palāhu_4,ūmu,0.005
palāhu_4,simānu,0.005
palāhu_4,PERSON,0.004
palāhu_4,nadānu,0.004
palāhu_4,šattu,0.004
palāhu_4,isqu,0.004
palāhu_4,balṭu,0.004
palāhu_4,šalāṭu,0.004
palāhu_4,mukinnu,0.003
palāhu_4,Kuri,0.003
palāhu_4,muhhu,0.003
palāhu_4,etēqu,0.003
palāhu_4,nādinānu,0.003
palāhu_4,tamkāru,0.003
palāhu_4,māru,0.002
palāhu_4,pānu,0.002
palāhu_4,bītu,0.002
palāhu_4,ahu,0.002
palāhu_4,ṣiātu,0.002
palāhu_4,pūtu,0.002
palāhu_4,Anu,0.002
palāhu_4,baqāru,0.002
palāhu_4,ṣarpu,0.002
palāhu_5,palāhu_5,0.01
palāhu_5,galû,0.009
palāhu_5,tukkulu,0.008
palāhu_5,abu&&abu,0.007
palāhu_5,šarru,0.006
palāhu_5,galātu_5,0.006
palāhu_5,ardānūtu,0.006
palāhu_5,bēlu,0.005
palāhu_5,gummurtu,0.005
palāhu_5,magāru,0.005
palāhu_5,dâlu,0.005
palāhu_5,namarkû,0.004
palāhu_5,aṣû,0.004
palāhu_5,muhhu,0.004
palāhu_5,harādu,0.004
palāhu_5,šapāru,0.004
palāhu_5,ṭahdu,0.004
palāhu_5,ṣabû,0.004
palāhu_5,šehṭu,0.004
palāhu_5,naquttu,0.004
palāhu_5,alāku,0.003
palāhu_5,pānu,0.003
palāhu_5,šemû,0.003
palāhu_5,šakānu,0.003
palāhu_5,bītu&&abu,0.003
palāhu_5,wadû,0.003
palāhu_5,libbu,0.003
palāhu_5,hīṭu,0.003
palāhu_5,šatammu,0.003
palāhu_5,qīpu,0.003
palāhu_7,kappu,0.016
palāhu_7,talālu,0.012
palāhu_7,tarāru,0.011
palāhu_7,abru,0.009
palāhu_7,berqu,0.007
palāhu_7,parāru,0.007
palāhu_7,rēṣu,0.006
palāhu_7,zakāru,0.006
palāhu_7,teslītu,0.006
palāhu_7,alaktu,0.005
palāhu_7,eṭēru,0.005
palāhu_7,sahāru,0.004
palāhu_7,sapāhu,0.004
palāhu_7,naparšudu,0.004
palāhu_7,akalu,0.004
palāhu_7,tabālu,0.003
palāhu_7,zikru,0.003
palāhu_7,pû,0.003
palāhu_7,šasû,0.003
palāhu_7,irtu,0.003
palāhu_7,qaštu,0.003
palāhu_7,qanû,0.003
palāhu_7,ilu,0.003
palāhu_7,Ištar,0.002
palāhu_7,āliku,0.002
palāhu_7,idu,0.002
palāhu_7,waṣû,0.002
palāhu_7,napištu,0.002
palāhu_7,ṣēru,0.002
palāhu_7,akālu,0.002
palāhu_9,Belet-Arbail,0.027
palāhu_9,palāhu_9,0.026
palāhu_9,tārītu,0.024
palāhu_9,galātu_9,0.015
palāhu_9,Kalhaya_E,0.011
palāhu_9,agappu,0.01
palāhu_9,mūru,0.01
palāhu_9,kapāpu,0.009
palāhu_9,nakādu,0.008
palāhu_9,Libbalaya_E,0.008
palāhu_9,taqānu,0.008
palāhu_9,harādu,0.007
palāhu_9,abbūtu,0.006
palāhu_9,salāmu,0.006
palāhu_9,gilittu_9,0.005
palāhu_9,arkû,0.005
palāhu_9,nakru,0.004
palāhu_9,esēru,0.004
palāhu_9,Arbail_P,0.004
palāhu_9,pû,0.004
palāhu_9,ummu&&šarru,0.004
palāhu_9,nahāsu,0.003
palāhu_9,bārtu,0.003
palāhu_9,dâku,0.003
palāhu_9,kanāšu,0.003
palāhu_9,pālihu,0.003
palāhu_9,tebû,0.003
palāhu_9,Mullissu,0.003
palāhu_9,ummu,0.003
palāhu_9,kabāsu,0.003
pardu_10,ḫaṭû,0.044
pardu_10,šuttu,0.032
pardu_10,ittu,0.015
pardu_10,lemnu,0.013
pardu_10,muḫalliqu,0.012
pardu_10,liptu,0.01
pardu_10,têrtu,0.004
pardu_10,ṭābu,0.004
pardu_10,lumnu,0.004
pardu_10,maḫru,0.004
pardu_10,mītu,0.004
pardu_10,tarṣu,0.004
pardu_10,naqû,0.004
pardu_10,mūšu,0.003
pardu_10,šīru,0.003
pardu_10,pašāru,0.002
pardu_10,zēru,0.002
pardu_10,ēkallu,0.002
pardu_10,immeru,0.002
pardu_10,ilu,0.001
pardu_10,qātu,0.001
parādu_9,nashu,0.035
parādu_9,tamītu,0.032
parādu_9,šupêlu,0.028
parādu_9,bēru,0.022
parādu_9,enû,0.021
parādu_9,māru&&bārû,0.021
parādu_9,kūnu,0.019
parādu_9,šâlu,0.016
parādu_9,pirittu_9,0.014
parādu_9,pû,0.013
parādu_9,gilittu_9,0.012
parādu_9,labšu,0.008
parādu_9,wardatu&&lilî,0.007
parādu_9,Šamaš,0.007
parādu_9,pašāšu,0.006
parādu_9,aršu,0.006
parādu_9,šatû,0.005
parādu_9,haṭû,0.005
parādu_9,rabû,0.005
parādu_9,ardu,0.005
parādu_9,bennu,0.004
parādu_9,qātu,0.004
parādu_9,laptu,0.003
parādu_9,bēlu,0.003
parādu_9,ṣubātu,0.003
parādu_9,ginû,0.003
parādu_9,mūšu,0.003
parādu_9,apālu,0.002
parādu_9,lapātu,0.002
parādu_9,akālu,0.002
pirittu_10,ḫātu,0.078
pirittu_10,gilittu_10,0.052
pirittu_10,ḫīpu,0.046
pirittu_10,ḫūṣu,0.045
pirittu_10,ašuštu,0.044
pirittu_10,arurtu,0.031
pirittu_10,puḫpuḫḫû,0.03
pirittu_10,diliptu,0.018
pirittu_10,qūlu,0.018
pirittu_10,arratu,0.015
pirittu_10,nissatu,0.013
pirittu_10,šapāku,0.008
pirittu_10,ṣāltu,0.008
pirittu_10,kūru,0.007
pirittu_10,awīlūtu,0.005
pirittu_10,ṭūbu,0.004
pirittu_10,libbu,0.003
pirittu_10,rašû,0.003
pirittu_10,kašādu,0.002
pirittu_10,abnu,0.002
pirittu_10,Šamaš,0.002
pirittu_10,šakānu,0.002
pirittu_10,qātu,0.001
pirittu_10,ilu,0.001
pirittu_7,agašgû,0.042
pirittu_7,kabbaru,0.023
pirittu_7,irtu,0.006
